ITEM_NAME,ITEM_SEQ,ITEM_IMAGE,SHAPE,COLOR,PRINT_FRONT,PRINT_BACK
펩타딕정,200303306,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427990414400094,1,3,2576,46
폴라콘정(아플로쿠알론),200204322,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427990414400098,0,0,4540,322
푸리마크정100㎎(에녹사신),200204373,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427990414400103,0,0,4541,322
플루세틴캡슐20mg(플루옥세틴염산염),200701231,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317981255500029,1,4,4542,322
레보필정(레보설피리드),200200158,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427990414400112,0,0,234,165
심바로드정20밀리그램(심바스타틴),200200173,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427990414400118,2,3,4543,46
제이딘정150밀리그램(라니티딘염산염),200000209,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154601161228500085,0,0,4544,322
"크목실린정625밀리그램[수출명: 클루목스정625mg(CLUMOX TABLET 625mg),코멘틴정625mg(KOMENTIN TABLET 625mg)]",200200169,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427990414400127,1,0,12,322
큐레틴연질캡슐(빌베리건조엑스),200302095,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609816285800089,2,1,4545,322
콘트람엑스엘서방정(트라마돌염산염),200300208,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609813331300097,1,0,4546,322
락시드정,200200675,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147800411198400106,0,0,198,165
알사펜정(수출용),200200708,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427990414400160,1,2,530,1698
나프센정(나프록센나트륨),200101530,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599011651100112,1,5,1976,322
리도스캡슐(페노피브레이트 과립(미분화)),200201364,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MrFeLzYH-g,1,2,4547,322
알편제정,200101539,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599011651100088,0,0,1304,322
진맥톤정120밀리그램(은행엽건조엑스),200101518,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427990414400173,1,4,4548,322
카포짓정50/25밀리그람,200201347,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427990414400176,8,0,1693,46
코박신정,200302274,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427990414400179,1,0,202,322
이레사정(게피티니브),200307971,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150954503241500082,0,2,4549,322
리벤다제정(알리벤돌)(수출용),200201042,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427990414400187,0,2,4550,322
속이쿨정,200201053,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427990414400190,0,0,4551,322
슈넬알리벤돌정(수출용),200200760,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427990414400193,0,2,4552,322
아펜탁정(아세클로페낙),200802182,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154653000721000055,0,0,4553,322
위더스페낙정(아세클로페낙),200402839,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428033089000195,0,0,1611,322
아클펜정(아세클로페낙),200410951,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152716494050200107,0,0,4554,322
카나펜정(아세클로페낙),200404711,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXGIZYt1kk,0,0,4555,322
록소스타정(록소프로펜나트륨수화물),200401718,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100013,0,2,4556,322
신콜프-에프정,200403043,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100019,1,2,4557,322
플록틴캡슐(플루옥세틴염산염),200404643,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXa2J_Kcmz,1,4,4558,322
로스파정(티로프라미드염산염),200402455,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100028,0,0,4335,322
티로푸정(티로프라미드염산염),200404678,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXa2J_Kcrs,0,0,315,184
씨러젠정,200301344,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154125966517200031,0,0,2227,322
유니러지정(에피나스틴염산염),200302456,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100043,0,0,4559,322
아테놀민정50밀리그램(아테놀롤),200404669,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXa2J_Kctt,0,0,315,5232
카베타정(카르베딜롤),200401359,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031218774200066,0,0,558,6530
카베딘정25밀리그람(카르베딜롤),200401062,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100049,0,0,387,13466
카르조신정1밀리그램(독사조신메실산염),200403536,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147800407078800174,0,0,696,3637
카르조신정2밀리그램(독사조신메실산염),200403523,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100058,1,0,696,13467
테라딘정(테라조신염산염수화물),200400946,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100061,0,3,1691,184
테조신정2밀리그램(테라조신염산염수화물),200404677,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXGIZYt1ow,0,3,4560,322
바세릭정10/25mg[수출명:인바이오넷바세릭정10/25mg],200410987,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100067,0,3,2576,322
바스티난엠알서방정(트리메타지딘염산염),200307976,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031058045100157,0,2,4004,322
심바젠정(심바스타틴),200401881,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100070,2,3,2703,46
심바테롤정(심바스타틴),200201054,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154601164159700167,2,3,4561,46
조바틴정20밀리그램(심바스타틴),200401411,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100076,1,3,4562,46
시바스정(심바스타틴),200403126,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100082,2,3,702,13468
베타원정(비소프롤롤푸마르산염),200201524,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609813331300073,6,3,313,46
에르딘캡슐(에르도스테인),200400668,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154597926907400091,1,5,4563,322
진셀몬에스이정,200300655,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100091,2,2,4564,322
빅시딘캡슐150밀리그램(니자티딘),200404671,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXa2J_Kcpf,1,3,4565,322
보령레바미피드정100밀리그램,200300921,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100106,0,0,1198,322
엘페낙캡슐(아세클로페낙),200708537,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428089523200047,1,5,4566,322
아크로신정(아세클로페낙),200402610,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6P0q,0,0,162,646
에이낙정(아세클로페낙),200410954,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151577171452900009,0,0,4567,279
"덱스핀연질캡슐(덱시부프로펜)(수출용)(수출명:Dexdil, Dexpental, Desfen, Anyfen soft caps.)",200401792,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809045897300051,2,3,4568,322
메디콕스캡슐(멜록시캄)(수출명:마이멜록캡슐(MYMELOXECapsule)),200403238,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151335249722300070,1,4,4569,322
엑시캄캡슐7.5밀리그람(멜록시캄),200402583,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151326612280200071,1,4,4570,322
보믹캡슐(멜록시캄),200400685,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317963768200029,1,4,4571,322
맥시캄캡슐7.5밀리그램(멜록시캄),200403308,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v2KN,1,4,4572,322
모리캄캡슐(멜록시캄),200401409,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N8nQbYPpk4,1,4,4573,322
류멜캡슐7.5밀리그램(멜록시캄),200403532,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147759742474100009,1,4,4574,322
이텍스나부메톤정500mg,200411208,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428089523200077,2,3,272,3982
탈루펜정(탈니플루메이트),200403421,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428089523200082,0,3,778,2136
포탈정(탈니플루메이트),200401928,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152285640712400025,0,3,499,1183
디프세틴캡슐(플루옥세틴염산염),200712117,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151672201851600029,1,3,4575,322
제로작캡슐(플루옥세틴염산염),200401412,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Mo_,1,3,4576,322
뉴로작캡슐(염산플루옥세틴)(수출명:FLUZAC CAP.),200401685,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149085613171500041,1,4,4577,322
플루누린캡슐20밀리그람(염산플루옥세틴),200410502,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428089523200100,1,4,4578,322
유니페리돈정(리스페리돈),200403822,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428089523200103,1,3,4579,322
리스프리정2밀리그램(리스페리돈),200400317,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ml1y5tPM7S,1,3,4580,322
쎄로켈정300밀리그램(쿠에티아핀푸마르산염),200410325,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N9r98JmP4e,1,0,4581,433
파로마정(프로시클리딘염산염),200404772,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834126208100104,1,6,4582,322
에론정(염산에페리손),200403615,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151568446858400033,0,2,4583,322
티로판정(티로프라미드염산염),200400127,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148777804344600078,0,0,4584,322
스파로드정(티로프라미드염산염),200400803,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428089523200157,0,0,1018,1408
텔로드정(염산티로프라미드),200403541,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765855044700058,0,0,696,322
에스티나정(에바스틴),200301739,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Eyt,1,0,4585,322
케이스틴정(아젤라스틴염산염),200404654,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXa2J_KcnJ,0,3,315,322
바소딜렌정(카르베딜롤),200400300,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428089523200177,0,0,961,1085
아마릴엠정2/500밀리그람(수출명 : 코아마릴2/500밀리그람),200500972,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428133774300100,6,0,3972,46
미네신정(염산프라조신),200502180,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154597934823700154,1,0,2531,13469
비소자이드정2.5/6.25mg,200502221,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151611724261800001,0,6,4586,322
로비스정2.5/6.25밀리그람,200502724,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150946451934400065,0,3,2306,13470
비소자이드정5/6.25mg,200502222,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148950600890800034,0,3,4587,322
로비스정5/6.25밀리그람,200502725,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150194764897400121,0,2,2306,13471
니자티드정(니자티딘),200501559,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765867288000094,0,3,4588,322
후로목스정100밀리그램(세프카펜피복실염산염수화물),200500421,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428162236600150,0,2,1320,337
후로목스정75밀리그램(세프카펜피복실염산염수화물),200500420,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428162236600153,0,0,1320,552
판프라졸정40mg(판토프라졸나트륨세스키히드레이트),200400910,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148609560593700060,2,3,4589,322
판프라졸정20밀리그램(판토프라졸나트륨세스키히드레이트),200702970,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148665508550600087,2,3,4590,322
케어본플러스정,200500432,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609810414600045,2,3,4591,322
클로신정250밀리그램(클래리트로마이신),200300015,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428162236600165,2,3,516,5816
리버엔연질캡슐,200502784,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428162236600173,1,2,4592,322
이토피드정(이토프리드염산염),200500717,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609807502200065,0,0,93,12915
레니딥정(레르카니디핀염산염),200512301,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609807502200071,0,3,93,46
아노핀정(암로디핀말레산염),200500335,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6PeN,3,0,912,13472
펠론정(펠로디핀),200402830,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N5PLuAiUwI,0,2,1611,5450
미노씬캡슐50mg(미노사이클린염산염),198501028,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6PEb,1,2,4593,322
오젝스정(토수플록사신토실산염수화물),200501778,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6PFr,0,0,4594,322
판테온정40밀리그램(판토프라졸나트륨세스키히드레이트),200410942,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428166497500010,2,3,4595,322
유로민정,200500058,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333339425900043,1,4,781,13216
실리핀정10밀리그람(실니디핀),200500043,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333339425900049,0,0,1263,3948
유니토파정(토피라메이트),200503065,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369795248800106,0,3,4596,560
세레나데정(클로피도그렐황산수소염),200512335,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v0rH,0,2,4597,552
유니작정(플루옥세틴염산염),200503063,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369795248800112,2,4,4598,46
글라디엠정1밀리그램(글리메피리드),200500559,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428166497500030,6,2,18,46
유니알-에프연질캡슐(빌베리건조엑스),200403794,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428166497500033,2,1,4599,322
동화메만틴정(메만틴염산염),200500765,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369804405900074,6,0,4600,13473
리스펜정3밀리그램(리스페리돈),200501163,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428166497500039,1,3,4601,322
밤부톨정(염산밤부테롤),200200327,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317976910500007,1,0,4602,46
제로캄정(피록시캄베타-싸이클로덱스트린),200302269,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148950600890800196,0,3,4603,322
케어탈정(아세클로페낙),200308860,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148950605735800002,0,0,4604,322
세클로낙정(아세클로페낙),200300102,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427994445600008,0,0,12,949
아엔탈정(아세클로페낙),200301031,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N8nQbYPpiu,0,0,4605,322
아세젠정(아세클로페낙),200301348,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765863312600006,0,0,4606,322
닥스펜정150밀리그램(덱시부프로펜),200300442,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v0mX,0,2,4607,322
펜타우드연질캡슐(덱시부프로펜),200300837,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809042024200173,2,2,381,322
오페린정25mg(오르페나드린염산염)(수출용),200300122,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427994445600023,0,3,297,46
싸이크벤정(염산시클로벤자프린),200101152,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427994445600026,0,3,1391,322
메다몰정250mg(메토카르바몰)(수출용),200302732,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427994445600029,0,0,4608,322
티로젠정(티로프라미드염산염),200308552,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427994445600032,0,0,4609,322
티파론정(티로프라미드염산염),200302515,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765709211200096,0,0,1182,322
티파스정(티로프라미드염산염),200202092,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148609538758400045,0,0,132,322
디아이연질캡슐(비키늄미르틸루스엑스),200302148,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MwdHXPBe3L,2,1,4610,322
로라닐정(로라타딘)(수출용),200302193,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150194764897400067,0,0,2306,13474
카드린정2밀리그람(독사조신메실산염),200100711,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427994445600047,1,0,4611,13475
아란딘-에프정,200300059,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369808565900022,0,0,4612,322
트리아핀정5/5mg,200300699,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154601164159700035,0,2,4613,130
카베디아정25밀리그램(카르베딜롤),200200448,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599020614900022,0,0,1635,6342
페로딜정(이펜프로딜타르타르산염),200302015,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148777813767300194,0,0,2924,322
자티딘캡슐150밀리그램(니자티딘),200101150,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427994445600062,1,3,4614,322
"온프란정(온단세트론염산염수화물)(수출용)(수출명: Emodan Tabs., Alfasetron Tabs.)",200704333,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427994445600068,2,3,4615,13211
두배락캡슐(바실루스리케니포르미스균),200302266,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v4Ve,1,3,4616,322
레보설정(레보설피리드),200402834,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6RhU,0,0,692,6961
포리부틴정150mg(트리메부틴말레산염),200300470,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153944523549600003,0,0,4617,322
로스탄연질캡슐(이소트레티노인),200302355,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427994445600083,2,2,413,322
다이뉴정(치옥트산)(수출용),200202138,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427994445600092,0,4,4618,322
토실린정(설타미실린토실산염수화물),200300441,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427994445600098,1,0,1044,46
세페타트정500mg(세페타메트피복실염산염),200302176,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152829795999100080,1,3,4619,322
세페신정(세페타메트피복실염산염),200301257,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148648204204900138,1,0,4620,322
